Num_Of_Room,Area,Age,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Floor_basement,Floor_first floor,Floor_interstage,Floor_top floor,Heat_type_Kombi,Heat_type_Merkezi,Heat_type_Merkezi (Pay Ölçer),Usage_Boş,Usage_Kiracılı,Usage_Mülk Sahibi,Price
4,150.0,5,24,1,0,2,0,0,1,0,0,0,1,1,0,0,5700000
4,150.0,3,5,1,0,2,0,0,1,0,1,0,0,1,0,0,2250000
4,140.0,26,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1350000
3,110.0,5,15,1,0,1,0,0,1,0,0,0,1,0,0,1,1870000
4,130.0,13,5,1,0,1,0,1,0,0,1,0,0,0,0,1,1069000
4,135.0,20,7,1,0,2,0,0,1,0,1,0,0,1,0,0,3650000
4,120.0,1,3,0,0,2,1,0,0,0,1,0,0,1,0,0,1860000
4,130.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
4,160.0,7,7,1,0,2,0,0,1,0,1,0,0,0,0,1,2475000
4,140.0,5,11,1,0,2,0,0,1,0,0,0,1,0,1,0,2200000
8,340.0,10,5,1,0,3,0,0,1,0,1,0,0,0,0,1,5800000
4,130.0,12,3,1,0,1,0,0,1,0,1,0,0,0,1,0,960000
6,259.0,12,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2600000
4,120.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1550000
3,120.0,16,4,1,0,1,1,0,0,0,1,0,0,0,1,0,1285000
4,135.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
4,130.0,8,5,1,0,2,0,0,1,0,1,0,0,0,0,1,1750000
4,120.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1370000
4,120.0,30,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
3,100.0,14,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1079000
4,120.0,23,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2750000
3,110.0,30,5,1,1,1,0,0,1,0,1,0,0,0,1,0,1800000
4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1350000
4,130.0,25,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1300000
4,150.0,25,2,1,0,1,0,0,1,0,1,0,0,0,1,0,2400000
4,125.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1279000
4,130.0,22,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
2,55.0,3,11,0,0,1,0,0,1,0,0,0,1,0,1,0,1750000
4,100.0,49,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
4,130.0,1,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1760000
4,125.0,17,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1090000
3,115.0,1,3,1,0,1,0,0,1,0,1,0,0,0,0,1,5650000
2,75.0,2,16,1,0,1,0,0,1,0,0,0,1,0,1,0,2250000
4,130.0,5,3,1,0,1,1,0,0,0,1,0,0,0,0,1,790000
5,250.0,21,2,0,0,2,0,0,1,0,1,0,0,0,0,1,3550000
7,280.0,16,3,1,1,2,0,0,1,0,1,0,0,1,0,0,1900000
4,155.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1380000
4,110.0,4,5,1,0,1,1,0,0,0,1,0,0,0,0,1,2000000
4,95.0,45,4,1,0,1,0,0,1,0,1,0,0,1,0,0,925000
4,135.0,15,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2650000
4,150.0,5,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1490000
5,180.0,8,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2000000
3,85.0,1,9,1,0,2,0,0,0,1,0,0,1,1,0,0,2320000
4,130.0,14,4,1,0,1,0,0,0,1,1,0,0,1,0,0,1150000
5,200.0,11,2,1,0,2,0,0,1,0,1,0,0,0,1,0,7500000
3,95.0,1,5,1,0,1,0,1,0,0,1,0,0,0,1,0,2100000
5,240.0,17,4,1,0,2,0,0,1,0,1,0,0,0,0,1,8400000
4,130.0,26,6,1,0,1,0,0,0,1,1,0,0,0,1,0,2999000
4,160.0,5,25,1,0,2,0,0,1,0,0,0,1,1,0,0,5000000
5,170.0,20,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1650000
4,176.0,12,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1765000
4,215.0,4,3,1,1,2,0,0,1,0,1,0,0,0,1,0,1850000
4,176.0,8,14,1,0,2,0,0,1,0,0,0,1,0,0,1,4000000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1745000
4,125.0,12,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1200000
4,125.0,21,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1360000
4,130.0,13,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1279000
3,85.0,10,4,1,0,1,0,0,1,0,0,1,0,0,1,0,1050000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1590000
4,130.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1425000
4,110.0,8,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1090000
4,110.0,26,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1200000
4,120.0,1,12,0,0,1,0,0,1,0,0,0,1,1,0,0,2250000
4,145.0,30,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3475000
4,130.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1840000
3,100.0,20,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1275000
6,270.0,20,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1700000
4,120.0,5,4,1,0,1,0,1,0,0,1,0,0,0,0,1,925000
4,120.0,16,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1289000
4,140.0,30,3,1,0,1,0,0,0,1,1,0,0,1,0,0,2825000
4,140.0,15,7,1,0,1,0,0,1,0,1,0,0,0,1,0,1360000
2,60.0,28,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1100000
4,135.0,13,4,1,0,1,1,0,0,0,1,0,0,0,1,0,2400000
4,130.0,4,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1299000
3,90.0,38,4,1,0,1,0,1,0,0,1,0,0,0,1,0,875000
3,108.0,11,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1045000
3,90.0,45,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2350000
3,190.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2350000
4,140.0,31,6,1,0,1,0,0,1,0,0,1,0,0,1,0,4250000
5,165.0,22,3,1,0,1,0,0,1,0,1,0,0,0,0,1,3000000
2,60.0,3,3,1,1,1,0,0,1,0,0,1,0,0,1,0,1245000
4,120.0,20,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1549000
3,90.0,4,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1194000
4,100.0,35,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1800000
4,140.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2950000
4,190.0,20,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2390000
4,140.0,29,12,1,0,1,0,0,1,0,0,1,0,0,1,0,4150000
4,130.0,30,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1398000
4,125.0,25,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1680000
3,95.0,20,5,1,0,1,0,1,0,0,0,1,0,1,0,0,1400000
5,166.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2500000
5,180.0,21,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3450000
4,125.0,30,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2600000
3,90.0,20,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1650000
4,170.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1150000
3,100.0,5,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2500000
4,160.0,7,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2750000
4,125.0,30,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2190000
6,320.0,20,3,1,0,3,0,0,1,0,1,0,0,0,0,1,4850000
4,125.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1595000
4,135.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
4,100.0,35,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1600000
4,140.0,20,3,1,0,1,0,1,0,0,0,1,0,0,0,1,2600000
4,135.0,30,11,1,0,1,0,0,1,0,0,1,0,0,1,0,2490000
4,100.0,22,3,1,0,1,0,1,0,0,1,0,0,0,1,0,950000
2,75.0,5,3,1,0,1,0,0,0,1,1,0,0,0,0,1,339000
4,100.0,40,6,1,0,1,0,0,1,0,1,0,0,0,1,0,890000
3,85.0,15,5,1,0,1,1,0,0,0,1,0,0,0,1,0,850000
3,125.0,40,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1975000
4,135.0,30,11,1,0,1,0,0,1,0,0,1,0,0,1,0,2490000
4,100.0,22,3,1,0,1,0,1,0,0,1,0,0,0,1,0,950000
2,75.0,5,3,1,0,1,0,0,0,1,1,0,0,0,0,1,339000
4,100.0,40,6,1,0,1,0,0,1,0,1,0,0,0,1,0,890000
3,85.0,15,5,1,0,1,1,0,0,0,1,0,0,0,1,0,850000
3,125.0,40,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1975000
4,155.0,10,7,1,0,2,0,0,1,0,0,0,1,1,0,0,1500000
4,130.0,15,6,1,0,2,0,0,1,0,1,0,0,0,1,0,1450000
4,127.0,12,13,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
4,120.0,25,5,1,0,1,0,0,0,1,1,0,0,0,0,1,1590000
4,110.0,13,6,1,1,1,0,0,1,0,1,0,0,0,0,1,1999000
3,82.0,8,11,1,1,1,0,0,1,0,0,1,0,0,0,1,849000
5,174.0,4,40,1,0,2,0,0,1,0,0,0,1,0,0,1,6600000
4,150.0,10,4,1,0,1,0,0,1,0,0,1,0,0,0,1,2450000
6,275.0,11,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1900000
4,135.0,3,4,1,0,2,0,0,1,0,1,0,0,0,1,0,3100000
6,240.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1850000
3,110.0,11,3,0,0,1,0,0,1,0,1,0,0,0,1,0,950000
4,150.0,10,4,1,0,1,0,0,1,0,0,1,0,0,0,1,2450000
6,275.0,11,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1900000
4,135.0,3,4,1,0,2,0,0,1,0,1,0,0,0,1,0,3100000
6,240.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1850000
3,110.0,11,3,0,0,1,0,0,1,0,1,0,0,0,1,0,950000
3,100.0,35,5,1,0,1,0,0,1,0,1,0,0,0,1,0,2050000
4,125.0,6,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1230000
4,125.0,5,6,1,0,1,0,0,1,0,1,0,0,0,1,0,1349000
4,105.0,25,2,1,0,1,0,0,1,0,1,0,0,0,1,0,940000
4,135.0,27,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2789000
4,140.0,31,5,1,0,1,0,0,1,0,0,1,0,0,0,1,3350000
4,120.0,14,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1290000
4,120.0,40,3,1,0,1,0,1,0,0,1,0,0,0,1,0,2150000
5,240.0,16,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3150000
4,175.0,5,35,1,0,2,0,0,1,0,0,0,1,1,0,0,9500000
4,110.0,45,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1350000
2,67.0,10,5,1,0,1,1,0,0,0,0,0,1,0,1,0,1620000
4,160.0,16,4,1,0,2,0,0,1,0,1,0,0,0,1,0,3650000
4,145.0,13,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3000000
4,175.0,5,35,1,0,2,0,0,1,0,0,0,1,1,0,0,9500000
4,110.0,45,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1350000
2,67.0,10,5,1,0,1,1,0,0,0,0,0,1,0,1,0,1620000
4,145.0,13,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3000000
4,145.0,23,3,1,0,2,0,0,0,1,1,0,0,0,1,0,2900000
4,130.0,9,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1379000
4,130.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1295000
4,120.0,30,4,1,0,1,0,0,1,0,0,1,0,0,1,0,1780000
5,149.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1450000
4,145.0,8,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
4,140.0,26,7,1,0,1,0,0,1,0,1,0,0,1,0,0,1150000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2050000
4,140.0,25,5,1,0,1,0,0,1,0,0,1,0,0,1,0,2100000
4,120.0,30,3,1,1,1,0,1,0,0,1,0,0,0,1,0,899000
4,135.0,10,4,1,0,1,1,0,0,0,1,0,0,0,1,0,1090000
4,140.0,8,8,1,0,2,0,0,1,0,1,0,0,1,0,0,1495000
4,120.0,16,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1149000
4,160.0,5,16,1,0,2,0,0,1,0,0,0,1,0,1,0,2450000
4,120.0,35,6,1,0,1,0,1,0,0,1,0,0,1,0,0,635000
4,150.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2250000
4,135.0,23,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
4,120.0,14,4,1,0,1,1,0,0,0,1,0,0,0,0,1,800000
4,130.0,17,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1425000
4,125.0,35,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1600000
4,150.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1350000
4,135.0,15,9,1,0,2,0,0,1,0,0,0,1,0,0,1,4750000
4,120.0,10,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1525000
4,120.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1170000
3,102.0,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2150000
4,138.0,1,8,1,0,2,0,0,1,0,0,0,1,1,0,0,1250000
4,130.0,45,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1359000
8,350.0,12,10,1,0,3,1,0,0,0,1,0,0,1,0,0,3350000
6,320.0,7,6,1,0,4,0,0,1,0,0,0,1,1,0,0,17700000
6,320.0,7,6,1,0,4,0,0,1,0,0,0,1,1,0,0,17700000
4,120.0,20,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
4,130.0,25,2,1,0,1,0,0,1,0,1,0,0,1,0,0,2599000
3,100.0,29,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1429000
5,200.0,1,14,1,0,2,0,0,1,0,0,0,1,1,0,0,3650000
4,135.0,12,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1600000
4,145.0,30,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3275000
4,110.0,10,3,1,0,1,0,1,0,0,1,0,0,1,0,0,830000
4,130.0,20,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
4,135.0,35,3,1,0,1,0,0,1,0,0,1,0,0,0,1,2749000
4,130.0,8,5,1,0,1,1,0,0,0,1,0,0,0,0,1,1299000
4,140.0,25,4,1,1,1,0,0,1,0,1,0,0,0,1,0,2100000
6,320.0,7,8,1,0,2,0,0,1,0,1,0,0,0,0,1,4750000
6,250.0,25,3,1,0,3,0,0,1,0,1,0,0,1,0,0,3450000
3,130.0,21,4,1,0,1,0,0,1,0,1,0,0,0,0,1,989000
5,210.0,3,12,1,0,2,0,0,1,0,0,0,1,0,0,1,3549000
5,140.0,20,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1299000
5,140.0,15,3,1,0,1,1,0,0,0,1,0,0,0,0,1,785000
4,125.0,12,8,1,0,1,0,0,1,0,1,0,0,1,0,0,1550000
4,125.0,38,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2350000
3,110.0,11,3,1,0,1,0,1,0,0,1,0,0,0,1,0,939000
4,185.0,5,10,1,0,1,0,0,1,0,1,0,0,0,0,1,2000000
5,175.0,4,11,1,0,2,0,0,1,0,0,0,1,0,0,1,3899000
4,110.0,5,7,1,0,1,0,0,1,0,1,0,0,0,1,0,1575000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1790000
4,100.0,30,16,1,1,1,0,0,1,0,1,0,0,1,0,0,2500000
4,179.0,9,9,1,0,2,0,0,1,0,0,0,1,0,0,1,2790000
5,195.0,10,12,1,0,2,0,1,0,0,0,0,1,0,0,1,4750000
4,145.0,16,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1357000
4,130.0,23,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1350000
5,195.0,6,12,1,0,2,0,0,1,0,0,0,1,0,0,1,3900000
4,135.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
4,150.0,8,5,1,0,2,0,0,1,0,1,0,0,1,0,0,2040000
4,145.0,4,8,1,0,2,0,0,1,0,1,0,0,0,0,1,1650000
7,225.0,6,4,1,0,2,0,0,0,1,1,0,0,1,0,0,2600000
5,210.0,11,4,1,0,2,0,0,1,0,1,0,0,1,0,0,3630000
5,200.0,2,19,1,0,1,0,0,1,0,0,1,0,1,0,0,2650000
5,275.0,5,4,0,0,4,0,0,0,1,1,0,0,1,0,0,4550000
4,120.0,25,5,1,0,1,0,0,1,0,0,1,0,0,1,0,2565000
4,135.0,15,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
3,90.0,8,12,1,0,1,0,0,1,0,0,0,1,0,1,0,1800000
6,325.0,17,3,1,0,2,0,0,0,1,1,0,0,0,1,0,2820000
3,90.0,12,3,1,0,1,1,0,0,0,1,0,0,0,0,1,620000
4,175.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2900000
4,160.0,5,8,1,0,2,0,0,1,0,1,0,0,1,0,0,2350000
4,100.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1750000
5,280.0,12,3,1,0,3,0,0,0,1,1,0,0,1,0,0,2600000
5,210.0,15,10,1,0,2,0,1,0,0,0,0,1,0,0,1,5100000
4,225.0,25,1,1,0,1,1,0,0,0,1,0,0,0,0,1,3300000
6,320.0,10,5,1,0,3,0,0,1,0,1,0,0,0,0,1,2800000
4,135.0,8,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1699000
4,125.0,5,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1340000
3,80.0,24,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1585000
6,220.0,15,4,1,0,4,0,0,0,1,1,0,0,0,1,0,4320000
4,130.0,35,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2800000
4,140.0,13,14,1,0,1,0,0,1,0,1,0,0,0,0,1,2800000
4,120.0,20,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1575000
4,105.0,8,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1395000
5,200.0,4,4,1,0,2,0,0,1,0,1,0,0,0,0,1,2500000
6,185.0,35,7,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
4,95.0,31,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1250000
6,275.0,12,4,1,0,2,0,0,1,0,1,0,0,1,0,0,2100000
4,130.0,25,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1695000
4,110.0,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2300000
4,160.0,13,3,1,0,2,0,0,0,1,1,0,0,0,1,0,4950000
5,220.0,20,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3150000
4,95.0,35,3,1,0,1,1,0,0,0,1,0,0,0,1,0,880000
4,140.0,22,3,1,0,2,0,1,0,0,1,0,0,1,0,0,1750000
4,130.0,25,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1850000
3,95.0,15,3,1,0,1,0,1,0,0,1,0,0,0,1,0,794000
4,135.0,12,8,1,0,2,0,1,0,0,1,0,0,1,0,0,2250000
3,140.0,16,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2750000
4,158.0,5,15,1,0,2,0,0,1,0,0,0,1,1,0,0,4350000
4,130.0,40,4,1,0,1,0,1,0,0,1,0,0,0,1,0,2100000
5,285.0,9,4,1,0,2,0,0,0,1,1,0,0,0,0,1,2450000
4,135.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1560000
4,160.0,5,16,1,0,2,0,0,1,0,0,0,1,0,0,1,3600000
4,150.0,25,9,1,1,1,0,0,1,0,1,0,0,0,1,0,1390000
4,105.0,36,4,1,0,1,0,0,0,1,1,0,0,0,1,0,920000
4,180.0,20,3,1,0,2,1,0,0,0,1,0,0,1,0,0,4800000
6,150.0,25,2,1,0,3,0,0,1,0,1,0,0,0,0,1,3800000
5,250.0,4,3,1,0,1,0,0,1,0,1,0,0,0,0,1,3150000
4,140.0,20,8,1,0,1,0,0,1,0,1,0,0,0,0,1,1550000
6,311.0,13,3,1,0,2,0,0,1,0,1,0,0,0,0,1,3250000
5,155.0,40,3,1,0,1,0,0,1,0,1,0,0,1,0,0,3000000
4,130.0,13,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1600000
4,100.0,10,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2450000
4,110.0,31,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1650000
3,120.0,6,6,1,0,1,1,0,0,0,1,0,0,0,1,0,1550000
6,240.0,11,5,1,0,2,0,0,1,0,1,0,0,0,1,0,2150000
6,180.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1515000
3,95.0,21,4,1,0,1,0,1,0,0,1,0,0,0,0,1,719000
4,120.0,25,4,1,0,1,0,0,1,0,0,1,0,1,0,0,1950000
6,250.0,11,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1797000
4,123.0,4,8,0,0,1,0,0,1,0,0,0,1,0,0,1,2170000
3,87.0,25,7,1,1,1,0,0,1,0,0,1,0,0,1,0,1750000
3,110.0,30,4,1,0,1,1,0,0,0,1,0,0,1,0,0,990000
4,140.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,750000
4,130.0,35,7,1,0,1,0,1,0,0,1,0,0,1,0,0,1220000
4,125.0,15,3,1,0,1,1,0,0,0,1,0,0,0,1,0,860000
3,105.0,15,3,1,0,1,1,0,0,0,1,0,0,0,0,1,760000
7,180.0,26,3,1,0,1,0,1,0,0,1,0,0,1,0,0,2550000
4,110.0,30,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1625000
3,115.0,5,3,1,1,1,1,0,0,0,1,0,0,0,0,1,950000
5,180.0,7,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2600000
4,140.0,16,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2250000
4,135.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1679000
4,130.0,20,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
5,180.0,6,6,1,0,2,0,0,1,0,1,0,0,0,0,1,2000000
4,145.0,11,10,1,0,1,0,0,1,0,1,0,0,0,0,1,2775000
5,165.0,8,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1859000
7,310.0,4,7,1,0,3,0,0,1,0,1,0,0,1,0,0,2250000
5,190.0,5,33,1,0,2,0,0,1,0,0,0,1,1,0,0,4990000
5,180.0,2,14,1,0,2,0,0,1,0,0,0,1,0,0,1,5950000
5,179.0,27,4,1,0,1,0,0,1,0,0,1,0,0,0,1,3550000
5,205.0,4,9,1,0,2,0,0,1,0,0,0,1,0,1,0,6145000
4,250.0,4,11,1,0,1,0,0,1,0,0,0,1,1,0,0,2750000
7,270.0,3,21,1,0,4,0,0,1,0,0,0,1,1,0,0,2659000
4,145.0,4,14,0,0,2,0,0,1,0,0,0,1,0,0,1,2249000
3,78.0,2,12,1,0,1,0,0,1,0,0,0,1,0,0,1,2625000
4,135.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1435000
4,110.0,8,5,1,0,1,0,1,0,0,1,0,0,0,0,1,1243000
5,155.0,10,5,1,0,1,1,0,0,0,1,0,0,1,0,0,1650000
4,120.0,20,2,1,0,1,0,0,0,1,1,0,0,0,0,1,1295000
3,100.0,4,11,1,0,2,0,0,1,0,1,0,0,0,1,0,2685000
4,100.0,26,5,1,0,1,0,0,1,0,0,1,0,1,0,0,1490000
4,105.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1150000
4,190.0,25,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2500000
4,120.0,26,4,1,0,1,0,0,1,0,1,0,0,0,0,1,765000
4,125.0,21,4,1,0,1,0,1,0,0,1,0,0,0,0,1,879000
4,140.0,4,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1329000
4,125.0,26,3,0,0,2,0,0,1,0,1,0,0,1,0,0,2200000
4,140.0,5,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1599000
6,250.0,1,20,1,0,2,0,0,1,0,0,1,0,0,0,1,5950000
4,115.0,18,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1535000
4,135.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1525000
4,165.0,5,13,1,0,2,0,0,1,0,0,0,1,1,0,0,3590000
3,110.0,25,5,1,0,1,0,0,1,0,1,0,0,0,1,0,999000
7,350.0,18,3,1,0,2,0,0,1,0,1,0,0,0,0,1,4500000
3,110.0,13,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1079000
7,400.0,6,11,1,0,4,0,0,1,0,1,0,0,1,0,0,2950000
4,125.0,9,3,1,0,1,1,0,0,0,1,0,0,1,0,0,819000
5,240.0,5,3,1,0,3,0,0,1,0,1,0,0,0,1,0,3200000
6,280.0,16,4,1,0,3,0,0,1,0,1,0,0,0,0,1,4400000
4,160.0,2,9,1,0,2,0,0,1,0,1,0,0,1,0,0,2200000
4,130.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,965000
7,315.0,24,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1850000
4,110.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1080000
6,220.0,6,4,1,1,2,0,0,1,0,1,0,0,0,1,0,1995000
3,100.0,19,3,1,1,1,1,0,0,0,1,0,0,0,1,0,1250000
7,380.0,3,3,1,0,3,0,1,0,0,1,0,0,1,0,0,14350000
3,80.0,5,7,1,0,2,0,0,1,0,0,0,1,1,0,0,3750000
4,120.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1370000
5,160.0,4,7,1,0,2,0,0,1,0,1,0,0,0,0,1,3770000
4,115.0,26,7,1,0,1,0,0,1,0,0,1,0,0,1,0,2200000
5,185.0,10,10,1,0,2,0,0,1,0,0,0,1,1,0,0,8500000
4,140.0,20,5,1,0,1,0,0,1,0,1,0,0,0,1,0,2999000
3,80.0,30,4,1,0,1,0,1,0,0,1,0,0,0,1,0,650000
6,260.0,20,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1750000
3,100.0,2,4,1,0,1,0,1,0,0,1,0,0,0,1,0,2890000
4,130.0,25,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1775000
4,130.0,16,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1399000
4,170.0,4,10,1,0,2,0,0,1,0,1,0,0,1,0,0,3850000
6,260.0,21,2,1,0,2,0,0,1,0,1,0,0,0,0,1,3995000
6,350.0,12,4,1,0,4,0,0,0,1,1,0,0,1,0,0,6250000
6,320.0,17,3,1,0,2,0,0,1,0,1,0,0,0,0,1,4750000
4,150.0,15,5,0,0,2,0,0,1,0,1,0,0,0,0,1,1100000
5,165.0,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2500000
